id,name,message_follower_ids,priority
5041,User_86,"[1620, 1022, 1740, 1514]",Low
5042,User_60,[1231],Low
5043,User_9,"[1717, 1757, 1931, 1683]",Low
5044,User_60,"[1329, 1526, 1656, 1384, 1713]",Medium
5045,User_62,"[1021, 1387, 1777, 1598]",Medium
5046,User_69,[1144],Low
5047,User_94,"[1311, 1475, 1291, 1899, 1677]",Medium
5048,User_31,[1496],Low
5049,User_78,,High
5050,User_74,"[1461, 1042, 1894, 1862, 1460]",Low
5051,User_8,"[1097, 1582, 1705, 1184, 1008]",High
5052,User_28,,Medium
5053,User_2,"[1333, 1578]",High
5054,User_29,"[1215, 1699]",High
5055,User_35,,Low
5056,User_7,"[1492, 1731]",Low
5057,User_62,"[1538, 1739]",High
5058,User_22,"[1379, 1912]",High
5059,User_26,"[1711, 1337, 1451]",High
5060,User_61,"[1748, 1061]",High
5061,User_91,"[1967, 1027]",Low
5062,User_29,"[1480, 1171, 1613]",Low
5063,User_83,"[1737, 1707]",Low
5064,User_71,[1766],Low
5065,User_51,"[1038, 1563, 1093]",Low
5066,User_72,"[1584, 1900, 1661, 1285, 1205]",High
5067,User_35,"[1921, 1542, 1872, 1530, 1589]",High
5068,User_60,"[1114, 1232, 1051, 1016, 1059]",Medium
5069,User_93,"[1469, 1610, 1776, 1408, 1801]",Medium
5070,User_78,"[1959, 1487, 1083, 1617]",Low
5071,User_31,"[1246, 1873, 1552, 1863]",High
5072,User_77,"[1291, 1474]",High
5073,User_45,"[1838, 1110]",Medium
5074,User_10,"[1319, 1115, 1958, 1799]",Low
5075,User_46,"[1479, 1862, 1247]",Low
5076,User_39,[1827],Low
5077,User_67,,Medium
5078,User_67,"[1176, 1719, 1326, 1869, 1487]",High
5079,User_32,"[1636, 1075, 1853]",Low
5080,User_54,"[1363, 1976, 1255, 1571]",High
5081,User_95,"[1627, 1262, 1555]",Medium
5082,User_88,"[1496, 1312, 1469]",Medium
5083,User_88,[1612],Medium
5084,User_21,,Medium
5085,User_70,,Medium
5086,User_66,"[1515, 1256, 1095, 1799]",Medium
5087,User_51,"[1114, 1127, 1121]",High
5088,User_80,"[1087, 1105, 1286, 1164]",Low
5089,User_90,"[1207, 1807]",Medium
5090,User_95,"[1791, 1378, 1913, 1812]",High
5091,User_72,"[1657, 1768, 1053]",Low
5092,User_29,,High
5093,User_6,"[1123, 1760, 1470, 1424, 1029]",Low
5094,User_62,"[1912, 1169, 1226, 1578, 1502]",Low
5095,User_85,[1253],High
5096,User_29,,Low
5097,User_16,"[1422, 1828]",Low
5098,User_4,"[1680, 1728, 1129, 1565, 1843]",High
5099,User_73,"[1960, 1971, 1755]",Low
5100,User_58,"[1726, 1380, 1611, 1798, 1075]",High
5101,User_71,"[1126, 1648, 1708, 1430]",Low
5102,User_30,"[1196, 1066, 1297, 1324, 1429]",High
5103,User_54,,Low
5104,User_9,[1713],High
5105,User_57,"[1877, 1906, 1489, 1402, 1244]",High
5106,User_100,"[1719, 1488]",Medium
5107,User_66,"[1496, 1026, 1055, 1984]",High
5108,User_29,"[1225, 1206]",High
5109,User_55,"[1672, 1331, 1389]",Medium
5110,User_9,"[1035, 1662, 1283, 1846, 1741]",Low
5111,User_37,,High
5112,User_6,"[1317, 1426]",Low
5113,User_59,[1721],Medium
5114,User_42,"[1656, 1900, 1390, 1474, 1798]",Low
5115,User_67,"[1679, 1333, 1019, 1937]",Medium
5116,User_82,"[1714, 1425, 1522, 1876]",Medium
5117,User_43,,Medium
5118,User_89,"[1697, 1188, 1199]",High
5119,User_40,,High
5120,User_16,"[1608, 1514]",Medium
5121,User_92,"[1234, 1797, 1082, 1683, 1100]",High
5122,User_46,"[1173, 1540]",Low
5123,User_28,"[1127, 1763, 1082, 1610, 1840]",High
5124,User_67,,Low
5125,User_69,"[1176, 1929]",Low
5126,User_26,[1968],High
5127,User_35,"[1732, 1368, 1762, 1122, 1958]",Medium
5128,User_45,,Low
5129,User_56,"[1028, 1180, 1464]",Medium
5130,User_82,"[1338, 1490, 1611]",Low
5131,User_69,"[1431, 1976, 1049]",Medium
5132,User_37,"[1904, 1868]",Medium
5133,User_38,"[1524, 1762]",High
5134,User_81,,High
5135,User_67,"[1795, 1583, 1018, 1738, 1138]",Low
5136,User_91,,High
5137,User_64,"[1055, 1612, 1677, 1444]",Low
5138,User_45,"[1622, 1892, 1385]",High
5139,User_6,"[1855, 1165, 1526, 1067, 1444]",High
5140,User_66,[1927],Low
5141,User_94,"[1720, 1802, 1355]",Low
5142,User_29,"[1786, 1158, 1731, 1659]",Low
5143,User_99,"[1657, 1188, 1751, 1717]",Medium
5144,User_47,[1820],Low
5145,User_26,[1241],Low
5146,User_53,"[1029, 1739, 1138, 1582]",Medium
5147,User_41,"[1273, 1975, 1786, 1374]",High
5148,User_24,[1831],Medium
5149,User_50,"[1651, 1131, 1942, 1865, 1623]",High
5150,User_85,"[1797, 1455, 1322]",High
5151,User_2,,Low
5152,User_61,[1885],High
5153,User_30,"[1492, 1027, 1324, 1244, 1703]",Medium
5154,User_58,[1621],Low
5155,User_83,"[1312, 1071, 1080]",Low
5156,User_66,"[1828, 1624, 1863, 1777]",Low
5157,User_90,,Medium
5158,User_83,"[1291, 1564, 1475, 1430]",High
5159,User_9,"[1879, 1698, 1011, 1080]",High
5160,User_45,"[1194, 1158, 1388]",Medium
5161,User_45,"[1057, 1393, 1275, 1433]",Low
5162,User_13,"[1165, 1416]",Medium
5163,User_25,[1094],Medium
5164,User_65,"[1703, 1477, 1776]",Low
5165,User_11,"[1451, 1513, 1072, 1361]",Low
5166,User_88,"[1171, 1248, 1744, 1426, 1114]",High
5167,User_28,"[1984, 1901, 1822]",Low
5168,User_88,"[1684, 1602, 1225, 1075, 1349]",Low
5169,User_22,"[1860, 1836, 1811]",Low
5170,User_90,"[1093, 1201, 1294, 1004]",High
5171,User_37,"[1749, 1659, 1277, 1498, 1512]",High
5172,User_88,"[1165, 1106]",Medium
5173,User_99,[1955],High
5174,User_86,"[1908, 1919, 1665]",High
5175,User_85,,Low
5176,User_51,"[1930, 1284]",Medium
5177,User_23,"[1725, 1087, 1175]",Low
5178,User_94,[1960],Low
5179,User_43,"[1674, 1705, 1568, 1833, 1680]",Low
5180,User_21,"[1918, 1244, 1107, 1095, 1566]",Medium
5181,User_32,"[1217, 1091, 1905, 1042, 1599]",Low
5182,User_11,[1223],High
5183,User_42,,Low
5184,User_5,[1474],Medium
5185,User_90,[1630],Medium
5186,User_55,"[1928, 1681]",Low
5187,User_59,,High
5188,User_6,"[1565, 1213, 1222, 1131, 1535]",Medium
5189,User_7,"[1361, 1373, 1007, 1342, 1536]",Medium
5190,User_61,,Medium
5191,User_48,"[1482, 1458]",High
5192,User_41,"[1228, 1719, 1300, 1873]",High
5193,User_94,"[1845, 1695, 1245]",Medium
5194,User_48,,Low
5195,User_59,"[1078, 1898]",High
5196,User_66,"[1547, 1567, 1917, 1927, 1034]",Low
5197,User_94,"[1686, 1843, 1383, 1672]",Medium
5198,User_75,[1060],High
5199,User_6,"[1642, 1290, 1453, 1170]",Medium
5200,User_90,,Medium
5201,User_72,"[1450, 1689, 1801, 1148]",High
5202,User_36,,High
5203,User_86,"[1495, 1320, 1519]",High
5204,User_35,"[1632, 1414, 1855, 1569, 1387]",Medium
5205,User_9,"[1818, 1290]",High
5206,User_63,"[1264, 1601, 1701, 1420]",Low
5207,User_98,[1192],Medium
5208,User_44,,High
5209,User_18,[1883],High
5210,User_33,"[1210, 1419, 1697]",Medium
5211,User_75,,High
5212,User_92,[1732],Low
5213,User_20,"[1742, 1419, 1149, 1249, 1454]",Medium
5214,User_38,"[1871, 1330, 1282, 1775]",Low
5215,User_91,"[1991, 1459, 1018, 1791, 1922]",Low
5216,User_13,"[1758, 1112, 1638, 1192, 1440]",Low
5217,User_32,"[1545, 1249, 1548]",Medium
5218,User_31,,Medium
5219,User_94,"[1400, 1842, 1280, 1217, 1230]",Medium
5220,User_45,"[1897, 1168, 1645, 1515]",High
5221,User_93,"[1403, 1107, 1729, 1712, 1486]",Medium
5222,User_47,[1956],Low
5223,User_31,"[1117, 1768, 1122, 1621]",Medium
5224,User_36,"[1744, 1761, 1471]",Medium
5225,User_99,"[1674, 1646]",Medium
5226,User_56,,Low
5227,User_70,[1367],High
5228,User_23,,High
5229,User_25,,High
5230,User_36,"[1387, 1598, 1577, 1018]",High
5231,User_88,"[1450, 1054]",Medium
5232,User_64,"[1833, 1475, 1082]",Medium
5233,User_72,"[1204, 1923, 1804, 1489]",Medium
5234,User_15,"[1833, 1802]",High
5235,User_86,,High
5236,User_47,[1102],Low
5237,User_82,"[1642, 1058]",Medium
5238,User_2,"[1139, 1790, 1996]",Medium
5239,User_43,"[1047, 1052, 1326]",Medium
5240,User_23,[1694],Low
5241,User_64,,Medium
5242,User_49,"[1662, 1884, 1723, 1540, 1391]",Medium
5243,User_69,,Medium
5244,User_81,"[1617, 1586]",High
5245,User_18,,Medium
5246,User_9,"[1409, 1612]",Low
5247,User_86,,High
5248,User_35,"[1386, 1818]",Low
5249,User_46,"[1092, 1535]",High
5250,User_54,"[1463, 1414, 1357, 1171, 1006]",Low
5251,User_28,[1000],Low
5252,User_7,"[1476, 1032, 1550]",Low
5253,User_33,,Low
5254,User_5,"[1430, 1171, 1045, 1690]",Low
5255,User_23,"[1405, 1308, 1793]",Low
5256,User_72,"[1899, 1071, 1290, 1307]",High
5257,User_45,"[1074, 1667]",Medium
5258,User_23,,High
5259,User_37,"[1505, 1433]",Medium
5260,User_81,"[1982, 1379, 1230, 1989]",High
5261,User_19,,High
5262,User_96,"[1971, 1811, 1837]",Low
5263,User_70,"[1097, 1341]",High
5264,User_1,"[1164, 1337, 1313, 1741, 1374]",Low
5265,User_85,"[1546, 1369, 1179]",Low
5266,User_34,"[1630, 1477, 1066]",Low
5267,User_21,[1244],Medium
5268,User_19,"[1866, 1853, 1129, 1219]",High
5269,User_33,"[1881, 1983, 1261, 1626, 1263]",High
5270,User_40,[1821],Medium
5271,User_19,"[1078, 1164, 1218, 1929, 1767]",Medium
5272,User_27,[1531],Medium
5273,User_59,"[1416, 1396, 1450, 1177, 1162]",High
5274,User_72,,Low
5275,User_14,"[1704, 1017, 1441]",Medium
5276,User_13,[1745],High
5277,User_41,"[1305, 1100, 1867]",Medium
5278,User_23,"[1639, 1341]",Medium
5279,User_78,"[1824, 1241, 1063, 1523]",High
5280,User_42,,Low
5281,User_29,"[1460, 1450]",Low
5282,User_33,"[1171, 1848, 1895]",Low
5283,User_91,"[1885, 1574, 1078, 1232]",High
5284,User_60,"[1687, 1643, 1983, 1473, 1895]",High
5285,User_28,"[1531, 1820, 1429]",Low
5286,User_96,"[1813, 1567, 1787, 1806, 1924]",High
5287,User_95,"[1473, 1731, 1451, 1547]",Medium
5288,User_52,,High
5289,User_6,"[1509, 1828, 1098]",Low
5290,User_51,,Medium
5291,User_38,"[1867, 1730, 1670]",High
5292,User_64,"[1568, 1915, 1626, 1226]",High
5293,User_75,"[1740, 1583]",Medium
5294,User_34,"[1326, 1851, 1098, 1754]",Medium
5295,User_61,,High
5296,User_16,"[1580, 1331, 1742, 1687]",Medium
5297,User_66,[1151],High
5298,User_43,[1282],Medium
5299,User_57,[1442],Low
5300,User_39,"[1286, 1389, 1139, 1387, 1248]",High
5301,User_71,"[1409, 1702, 1442, 1530]",High
5302,User_86,"[1103, 1619, 1371, 1897]",High
5303,User_87,"[1418, 1692]",Medium
5304,User_46,[1074],Low
5305,User_81,"[1399, 1186, 1332, 1666, 1130]",Medium
5306,User_22,"[1218, 1897]",Low
5307,User_97,"[1742, 1917, 1514, 1174]",Low
5308,User_80,,Medium
5309,User_34,,Low
5310,User_69,"[1596, 1759]",Medium
5311,User_51,"[1458, 1473]",Low
5312,User_88,,Medium
5313,User_4,"[1531, 1815, 1537, 1760, 1121]",High
5314,User_2,"[1518, 1566, 1048]",High
5315,User_32,"[1992, 1872]",High
5316,User_44,,Medium
5317,User_80,"[1452, 1683, 1476, 1637]",Low
5318,User_45,"[1273, 1801, 1253, 1664, 1428]",Low
5319,User_4,"[1662, 1578]",Medium
5320,User_48,,Low
5321,User_66,"[1120, 1468, 1905, 1467, 1576]",High
5322,User_96,[1072],Low
5323,User_100,"[1650, 1341]",Low
5324,User_4,[1570],Low
5325,User_13,"[1618, 1412]",Medium
5326,User_70,"[1683, 1172, 1092, 1748, 1156]",Low
5327,User_65,"[1876, 1270, 1166, 1695]",Medium
5328,User_31,"[1900, 1177]",Low
5329,User_11,,Low
5330,User_98,"[1881, 1254, 1155, 1597]",High
5331,User_50,,Low
5332,User_11,[1445],Low
5333,User_76,"[1536, 1334, 1772, 1950, 1008]",Medium
5334,User_43,"[1610, 1328, 1694]",High
5335,User_94,"[1692, 1980]",Medium
5336,User_12,"[1679, 1114, 1624]",Low
5337,User_26,[1379],Low
5338,User_69,"[1518, 1625]",Low
5339,User_43,"[1448, 1009, 1954]",Medium
5340,User_60,"[1054, 1366, 1629]",High
5341,User_91,"[1310, 1644, 1046, 1358, 1252]",Low
5342,User_63,"[1237, 1144, 1001]",Low
5343,User_46,[1992],Low
5344,User_76,"[1883, 1330, 1082, 1496]",High
5345,User_21,"[1416, 1403, 1549]",Low
5346,User_44,,Medium
5347,User_67,,High
5348,User_80,,Medium
5349,User_14,"[1915, 1336]",High
5350,User_75,"[1033, 1783, 1928]",Medium
5351,User_85,"[1462, 1719]",High
5352,User_57,"[1316, 1848, 1754, 1184, 1391]",Low
5353,User_39,"[1561, 1222, 1548, 1147]",Medium
5354,User_55,[1633],Medium
5355,User_35,,High
5356,User_58,"[1634, 1136]",Low
5357,User_54,"[1946, 1731, 1985, 1775]",Low
5358,User_19,"[1113, 1760, 1689, 1510]",Low
5359,User_13,"[1758, 1178, 1303, 1485, 1707]",High
5360,User_96,"[1922, 1512, 1840, 1749]",Low
5361,User_74,"[1368, 1137, 1112]",Low
5362,User_88,,Medium
5363,User_77,"[1853, 1819, 1558]",High
5364,User_64,"[1408, 1348, 1397, 1687]",Medium
5365,User_98,"[1111, 1277, 1997]",High
5366,User_55,"[1865, 1996, 1553, 1989, 1434]",Medium
5367,User_53,[1012],High
5368,User_77,"[1089, 1606, 1254, 1909, 1583]",Low
5369,User_4,"[1478, 1482]",Low
5370,User_59,[1146],Medium
5371,User_49,"[1786, 1395, 1655, 1400, 1180]",Medium
5372,User_29,"[1793, 1771, 1177, 1118]",Low
5373,User_31,"[1613, 1934]",High
5374,User_50,"[1938, 1268, 1042, 1495, 1095]",Low
5375,User_77,[1447],High
5376,User_10,"[1196, 1825, 1306]",Medium
5377,User_61,"[1390, 1992, 1884, 1202]",Low
5378,User_6,"[1031, 1179, 1381]",Medium
5379,User_21,"[1227, 1632, 1699, 1903, 1768]",High
5380,User_24,"[1102, 1632, 1386, 1597, 1200]",Low
5381,User_47,[1036],Low
5382,User_85,"[1136, 1356, 1694, 1367, 1317]",Low
5383,User_93,"[1424, 1249, 1138, 1185, 1288]",High
5384,User_83,"[1641, 1456, 1413, 1713]",Low
5385,User_98,"[1582, 1830, 1354]",High
5386,User_90,"[1916, 1182]",Medium
5387,User_14,,High
5388,User_34,"[1152, 1604, 1140]",Medium
5389,User_7,"[1028, 1420, 1945, 1995]",High
5390,User_81,"[1425, 1618, 1477]",High
5391,User_89,"[1995, 1898, 1393, 1329]",Low
5392,User_5,"[1545, 1459, 1801, 1391, 1231]",Low
5393,User_39,[1409],Low
5394,User_44,"[1341, 1175, 1850, 1815]",High
5395,User_23,[1406],Medium
5396,User_40,[1211],Low
5397,User_78,"[1419, 1489, 1713]",Low
5398,User_20,[1662],Low
5399,User_34,[1385],Low
5400,User_7,"[1882, 1612, 1665]",Medium
5401,User_17,"[1329, 1974]",Low
5402,User_22,,High
5403,User_62,,Low
5404,User_73,[1837],High
5405,User_19,"[1400, 1209, 1715]",Medium
5406,User_16,"[1900, 1591, 1048, 1715, 1692]",Low
5407,User_10,"[1305, 1090]",Low
5408,User_30,,Medium
5409,User_58,"[1580, 1895, 1288, 1177, 1909]",High
5410,User_4,"[1567, 1162]",Low
5411,User_15,"[1475, 1445, 1751, 1965, 1708]",Medium
5412,User_79,"[1308, 1927, 1996, 1784]",Medium
5413,User_95,"[1481, 1108, 1633]",Low
5414,User_96,"[1415, 1828, 1116, 1582, 1621]",Low
5415,User_82,"[1846, 1142]",Low
5416,User_62,"[1112, 1839, 1739, 1896, 1260]",Medium
5417,User_56,[1985],Medium
5418,User_36,[1632],Low
5419,User_12,"[1463, 1898, 1602, 1052, 1428]",High
5420,User_85,,Medium
5421,User_38,"[1063, 1570]",High
5422,User_28,[1759],Low
5423,User_56,"[1451, 1404, 1534]",Medium
5424,User_54,[1989],Medium
5425,User_37,,Medium
5426,User_78,"[1921, 1707, 1970]",Medium
5427,User_59,"[1826, 1426, 1081]",High
5428,User_46,"[1102, 1029, 1172]",High
5429,User_72,"[1813, 1373]",High
5430,User_7,[1676],Medium
5431,User_52,,High
5432,User_34,"[1808, 1464]",Low
5433,User_18,"[1634, 1820, 1897, 1782]",Low
5434,User_13,[1490],Medium
5435,User_89,"[1771, 1914, 1547, 1759]",Medium
5436,User_60,[1420],High
5437,User_9,"[1243, 1992, 1250, 1941]",High
5438,User_78,"[1225, 1370]",High
5439,User_47,[1105],Low
5440,User_94,"[1305, 1561, 1705]",High
5441,User_51,"[1078, 1566, 1287, 1195]",Low
5442,User_86,"[1667, 1853, 1433]",High
5443,User_16,"[1482, 1452, 1077]",Low
5444,User_46,"[1394, 1461, 1983, 1476]",High
5445,User_38,"[1055, 1900, 1005, 1144, 1834]",Low
5446,User_35,,Low
5447,User_67,"[1019, 1443, 1602, 1911, 1548]",Medium
5448,User_59,,High
5449,User_52,"[1524, 1554, 1171, 1278, 1031]",Medium
5450,User_41,"[1819, 1542, 1005, 1420]",Low
5451,User_72,"[1677, 1272, 1118]",Low
5452,User_61,"[1233, 1835, 1940]",Medium
5453,User_71,"[1011, 1773]",High
5454,User_44,,Medium
5455,User_96,"[1991, 1998]",Low
5456,User_64,"[1373, 1752, 1293]",Medium
5457,User_71,[1985],Medium
5458,User_46,"[1565, 1394, 1717, 1607]",High
5459,User_83,"[1005, 1350, 1186]",High
5460,User_6,,Medium
5461,User_87,"[1308, 1792, 1094]",High
5462,User_87,"[1291, 1950, 1868, 1331]",Low
5463,User_32,"[1818, 1567]",Low
5464,User_62,"[1399, 1371, 1756, 1128, 1323]",High
5465,User_65,"[1727, 1762]",High
5466,User_12,"[1595, 1326, 1943]",High
5467,User_29,"[1907, 1714]",Low
5468,User_67,[1237],Low
5469,User_96,"[1716, 1515]",Medium
5470,User_76,,High
5471,User_38,"[1916, 1943, 1524, 1185]",Low
5472,User_24,"[1048, 1186]",Medium
5473,User_27,"[1415, 1340, 1746, 1637]",High
5474,User_31,,Low
5475,User_50,[1066],Low
5476,User_29,"[1513, 1136, 1208]",High
5477,User_48,,High
5478,User_58,,High
5479,User_66,,High
5480,User_52,"[1629, 1612, 1144, 1078]",High
5481,User_69,"[1828, 1574, 1078, 1604]",Medium
5482,User_49,"[1413, 1081, 1967]",Low
5483,User_26,[1286],High
5484,User_81,"[1994, 1315]",Medium
5485,User_60,"[1356, 1139, 1594, 1926]",High
5486,User_25,"[1570, 1332, 1518]",Medium
5487,User_29,"[1333, 1668, 1313, 1997, 1198]",High
5488,User_3,,Medium
5489,User_26,"[1104, 1783, 1558, 1076, 1834]",Low
5490,User_87,[1278],Medium
5491,User_75,"[1625, 1134, 1114]",Medium
5492,User_28,"[1689, 1878, 1399]",High
5493,User_12,"[1995, 1792, 1324, 1681, 1016]",Medium
5494,User_6,"[1484, 1949, 1206]",Low
5495,User_13,"[1140, 1547, 1457, 1828, 1465]",Medium
5496,User_86,"[1361, 1505]",Medium
5497,User_67,"[1300, 1716, 1904, 1166, 1832]",Low
5498,User_49,[1131],Medium
5499,User_44,"[1629, 1337, 1797]",Low
5500,User_43,"[1635, 1904, 1152]",Low
5501,User_30,"[1162, 1695, 1178, 1696]",Low
5502,User_86,"[1711, 1515, 1310, 1363, 1903]",High
5503,User_27,"[1610, 1255, 1638, 1717, 1149]",High
5504,User_99,"[1366, 1380]",Medium
5505,User_83,"[1950, 1565, 1987, 1205]",High
5506,User_85,,High
5507,User_29,"[1913, 1334, 1739, 1202, 1586]",Low
5508,User_39,"[1668, 1923, 1282]",High
5509,User_11,,High
5510,User_13,"[1970, 1425, 1575]",Medium
5511,User_78,[1934],High
5512,User_41,"[1793, 1882, 1645, 1906, 1165]",Low
5513,User_60,"[1528, 1609, 1848, 1976]",Medium
5514,User_24,"[1314, 1193, 1446, 1458]",Medium
5515,User_61,"[1149, 1629]",High
5516,User_8,"[1029, 1081, 1890]",Low
5517,User_67,,High
5518,User_12,"[1116, 1006, 1019]",High
5519,User_38,"[1272, 1720, 1857]",Low
5520,User_51,"[1573, 1002, 1902, 1122, 1834]",High
5521,User_34,"[1674, 1458, 1836, 1784]",High
5522,User_42,"[1758, 1941]",Medium
5523,User_23,[1942],Medium
5524,User_18,,High
5525,User_8,"[1354, 1670]",Medium
5526,User_43,"[1894, 1966, 1213, 1825]",High
5527,User_53,[1649],Medium
5528,User_75,"[1236, 1745, 1078, 1110, 1929]",High
5529,User_29,[1604],Medium
5530,User_11,"[1260, 1779, 1147, 1418, 1284]",Low
5531,User_13,[1535],Low
5532,User_27,"[1174, 1737, 1083, 1216, 1339]",Low
5533,User_19,"[1466, 1250, 1672, 1535, 1844]",Medium
5534,User_49,,Medium
5535,User_48,"[1388, 1298, 1876]",Low
5536,User_74,[1041],High
5537,User_94,,High
5538,User_45,"[1963, 1378, 1949, 1741, 1093]",Low
5539,User_73,"[1240, 1335, 1385]",Medium
5540,User_54,"[1678, 1724, 1424]",Low
5541,User_20,,Medium
5542,User_41,"[1855, 1697, 1830]",High
5543,User_59,,Medium
5544,User_50,,High
5545,User_4,"[1578, 1302, 1247, 1178]",High
5546,User_20,"[1908, 1753]",Medium
5547,User_72,"[1536, 1098]",Low
5548,User_44,"[1220, 1278, 1342]",Medium
5549,User_64,"[1357, 1336, 1177, 1300]",Medium
5550,User_21,[1164],High
5551,User_14,[1355],Medium
5552,User_51,"[1559, 1356, 1381]",High
5553,User_21,"[1500, 1542, 1496]",High
5554,User_36,"[1144, 1484, 1700, 1551]",Low
5555,User_46,"[1154, 1972, 1201, 1545, 1526]",High
5556,User_70,"[1370, 1735]",Low
5557,User_66,[1604],Medium
5558,User_77,"[1802, 1553, 1441]",Medium
5559,User_99,"[1939, 1554, 1331, 1665, 1405]",Low
5560,User_57,"[1998, 1575]",Medium
5561,User_91,"[1510, 1998, 1690, 1286]",Medium
5562,User_50,,High
5563,User_98,"[1206, 1267, 1582]",High
5564,User_57,,High
5565,User_29,,Low
5566,User_69,[1312],Medium
5567,User_88,,Medium
5568,User_63,"[1725, 1444, 1611]",Medium
5569,User_11,"[1313, 1522, 1374, 1278]",Low
5570,User_7,"[1449, 1028, 1041, 1148]",Low
5571,User_4,"[1704, 1327, 1931]",High
5572,User_43,"[1402, 1066]",Medium
5573,User_10,"[1272, 1523, 1908, 1425, 1445]",Medium
5574,User_61,"[1070, 1489, 1599]",High
5575,User_92,"[1837, 1374, 1346]",High
5576,User_80,[1982],Low
5577,User_1,,High
5578,User_28,"[1157, 1415, 1556, 1941, 1780]",Medium
5579,User_74,"[1844, 1063, 1768]",Medium
5580,User_82,,High
5581,User_50,[1453],Low
5582,User_55,"[1411, 1353, 1567, 1343, 1705]",Medium
5583,User_24,,High
5584,User_27,[1911],High
5585,User_21,"[1898, 1968, 1897]",High
5586,User_80,"[1090, 1452, 1964]",Medium
5587,User_65,"[1465, 1327, 1718]",Low
5588,User_80,"[1888, 1280]",Low
5589,User_98,"[1633, 1083, 1930]",Medium
5590,User_58,[1961],Low
5591,User_11,"[1172, 1390, 1631]",Low
5592,User_11,"[1756, 1925, 1151]",Medium
5593,User_68,"[1414, 1224, 1882]",Low
5594,User_48,,Medium
5595,User_34,,Medium
5596,User_76,"[1561, 1255, 1429, 1270, 1921]",Low
5597,User_47,[1197],High
5598,User_14,[1200],Medium
5599,User_92,,Medium
5600,User_34,,High
5601,User_93,[1139],High
5602,User_46,"[1250, 1400, 1679]",High
5603,User_6,"[1809, 1051, 1725]",High
5604,User_79,"[1084, 1177, 1000, 1794]",Medium
5605,User_20,,Medium
5606,User_14,"[1875, 1760]",High
5607,User_69,"[1090, 1015, 1919, 1926]",Low
5608,User_48,"[1876, 1093, 1224, 1243, 1210]",High
5609,User_56,"[1984, 1139, 1674, 1004]",Medium
5610,User_83,"[1925, 1651]",High
5611,User_20,[1075],High
5612,User_90,"[1322, 1952, 1092]",High
5613,User_59,"[1019, 1067]",High
5614,User_78,"[1975, 1470, 1243, 1916, 1708]",Medium
5615,User_28,"[1435, 1968, 1392, 1335, 1758]",Low
5616,User_74,"[1252, 1362, 1418, 1985]",Medium
5617,User_73,"[1329, 1714, 1291, 1801, 1237]",Medium
5618,User_56,[1562],Medium
5619,User_68,"[1126, 1806, 1293, 1158, 1713]",High
5620,User_26,"[1786, 1148, 1624]",Low
5621,User_86,,Medium
5622,User_43,"[1417, 1475, 1467, 1686, 1659]",High
5623,User_82,"[1621, 1812, 1698, 1553, 1685]",Medium
5624,User_14,"[1192, 1589, 1963, 1378, 1053]",Medium
5625,User_8,,Low
5626,User_84,"[1804, 1058]",Medium
5627,User_8,"[1344, 1813, 1867]",Low
5628,User_87,"[1959, 1990]",Medium
5629,User_32,"[1397, 1335, 1343, 1237, 1162]",High
5630,User_89,"[1341, 1261, 1294]",High
5631,User_46,"[1924, 1229, 1434]",Low
5632,User_10,"[1349, 1687]",Low
5633,User_13,"[1648, 1802, 1730]",Low
5634,User_24,"[1186, 1389, 1143]",Medium
5635,User_35,"[1166, 1277, 1287, 1334]",High
5636,User_74,"[1115, 1202, 1996, 1426]",Medium
5637,User_36,"[1483, 1601, 1727, 1175]",High
5638,User_54,[1054],Medium
5639,User_36,"[1744, 1423, 1901]",Medium
5640,User_2,"[1480, 1585, 1269, 1131]",High
5641,User_90,[1412],High
5642,User_9,"[1779, 1412, 1949]",High
5643,User_7,"[1113, 1807, 1011]",High
5644,User_3,[1627],Low
5645,User_68,,High
5646,User_85,[1674],Low
5647,User_1,"[1602, 1610, 1501]",High
5648,User_11,"[1069, 1379]",Medium
